type	starttime_new	endtime_new	vild_primair_wegnummer	primaire_locatie_lengtegraad	primaire_locatie_breedtegraad	duration
accident	21-10-2019 07:34	21-10-2019 08:49	A27	5.24487114	52.23907852	75.11666667
vehicle_obstruction	21-10-2019 07:37	21-10-2019 08:52	A58	3.673168898	51.49430847	75.53333333
vehicle_obstruction	21-10-2019 07:38	21-10-2019 07:58	A10	4.904129982	52.33061981	19.8
accident	21-10-2019 07:39	21-10-2019 08:48	A58	5.320374966	51.4930687	68.38333333
general_obstruction	21-10-2019 07:40	21-10-2019 08:19	A58	4.590516567	51.56039429	39.91666667
vehicle_obstruction	21-10-2019 07:42	21-10-2019 07:50	N57	3.650197983	51.47999954	8.066666667
vehicle_obstruction	21-10-2019 07:43	21-10-2019 08:28	A27	5.072183132	51.95669937	44.95
accident	21-10-2019 07:44	21-10-2019 08:08	A15	4.458282948	51.86381912	24.78333333
accident	21-10-2019 07:44	21-10-2019 08:30	A27	5.071825981	51.95664978	45.33333333
vehicle_obstruction	21-10-2019 07:45	21-10-2019 08:45	A27	5.158275127	52.09563065	60.6
vehicle_obstruction	21-10-2019 07:45	21-10-2019 08:04	A27	5.18347311	52.18260956	18.73333333
accident	21-10-2019 07:45	21-10-2019 08:21	A9	4.721351147	52.5311203	36.16666667
accident	21-10-2019 07:46	21-10-2019 08:52		4.914542198	52.37725067	66.51666667
accident	21-10-2019 07:46	21-10-2019 09:01	A27	5.159417152	52.09416962	75.45
accident	21-10-2019 07:46	21-10-2019 07:49	A27	4.847444057	51.60588074	3.166666667
vehicle_obstruction	21-10-2019 07:47	21-10-2019 07:57	A50	6.022562981	52.37290955	9.866666667
accident	21-10-2019 07:48	21-10-2019 09:03	N213	4.212984085	52.02051163	75.28333333
accident	21-10-2019 07:48	21-10-2019 09:03	A2	5.349859238	51.58988953	75.2
accident	21-10-2019 07:49	21-10-2019 09:04	A50	6.014548779	52.39374924	75.11666667
vehicle_obstruction	21-10-2019 07:49	21-10-2019 07:58	A27	5.09335804	51.96810913	8.366666667
vehicle_obstruction	21-10-2019 07:50	21-10-2019 07:55	A9	4.970112801	52.3074913	5.583333333
accident	21-10-2019 07:51	21-10-2019 09:07	A9	4.958077908	52.30290985	75.88333333
accident	21-10-2019 07:53	21-10-2019 09:08	A50	6.025901794	52.36503983	75.18333333
general_obstruction	21-10-2019 07:53	21-10-2019 09:08	A20	4.650880814	52.00017166	75.1
vehicle_obstruction	21-10-2019 07:54	21-10-2019 09:09	A20	4.64913702	51.9987793	75.66666667
vehicle_obstruction	21-10-2019 07:54	21-10-2019 09:09	A20	4.629798889	51.98659897	75.51666667
accident	21-10-2019 07:54	21-10-2019 09:09	A73	6.10334301	51.43122864	75.1
accident	21-10-2019 07:55	21-10-2019 08:27	A59	5.35679388	51.6993103	32.25
vehicle_obstruction	21-10-2019 07:55	21-10-2019 08:37	A15	4.910121918	51.83840179	42.63333333
vehicle_obstruction	21-10-2019 07:57	21-10-2019 08:51	A2	5.335718155	51.71754837	54.51666667
accident	21-10-2019 07:58	21-10-2019 09:13	A1	5.031818867	52.33134079	75.51666667
accident	21-10-2019 07:58	21-10-2019 09:13	A4	4.512072086	52.1425209	75.35
general_obstruction	21-10-2019 07:58	21-10-2019 09:48	A28	6.048471928	52.49695587	109.2
accident	21-10-2019 07:59	21-10-2019 09:14	A2	5.336495876	51.7168808	75.5
vehicle_obstruction	21-10-2019 07:59	21-10-2019 08:03	A20	4.419672012	51.92329025	3.85
vehicle_obstruction	21-10-2019 07:59	21-10-2019 08:03	A1	5.09844017	52.31747818	4.7
vehicle_obstruction	21-10-2019 08:00	21-10-2019 09:16	A76	5.873653889	50.93790054	76.25
accident	21-10-2019 08:00	21-10-2019 09:16	A7	6.448597908	53.19718933	76.25
vehicle_obstruction	21-10-2019 08:01	21-10-2019 08:14	A7	6.450837135	53.19749069	13.35
accident	21-10-2019 08:02	21-10-2019 09:05	A7	6.469719887	53.20172119	63.18333333
vehicle_obstruction	21-10-2019 08:03	21-10-2019 08:05	A20	4.459366798	51.93767166	1.566666667
vehicle_obstruction	21-10-2019 08:03	21-10-2019 08:50	A20	4.56210804	51.95637894	46.93333333
vehicle_obstruction	21-10-2019 08:05	21-10-2019 08:23	A27	4.866489887	51.62276077	18.6
vehicle_obstruction	21-10-2019 08:05	21-10-2019 08:15	A4	4.507533073	52.13834	9.716666667
vehicle_obstruction	21-10-2019 08:05	21-10-2019 08:09	A27	4.885303974	51.64896011	4.3
vehicle_obstruction	21-10-2019 08:08	21-10-2019 08:17	A4	4.365783215	51.92190933	9.6
vehicle_obstruction	21-10-2019 08:08	21-10-2019 08:24	A20	4.632798195	51.98846817	16.05
accident	21-10-2019 08:09	21-10-2019 09:24	A16	4.744943142	51.51216888	75.43333333
vehicle_obstruction	21-10-2019 08:11	21-10-2019 08:33	A7	6.101922989	53.09444046	22.13333333
vehicle_obstruction	21-10-2019 08:13	21-10-2019 08:56	A12	4.919370174	52.0760498	42.91666667
vehicle_obstruction	21-10-2019 08:13	21-10-2019 10:27	A28	5.949025154	52.43476105	134.1333333
accident	21-10-2019 08:14	21-10-2019 08:50	A10	4.920373917	52.32958984	36.23333333
accident	21-10-2019 08:14	21-10-2019 09:29	A58	4.928659916	51.55270004	75.31666667
accident	21-10-2019 08:14	21-10-2019 09:30	A27	4.892695904	51.72391891	76.06666667
accident	21-10-2019 08:14	21-10-2019 09:30	N61	3.612102032	51.31616974	75.91666667
vehicle_obstruction	21-10-2019 08:15	21-10-2019 08:18	A58	4.402273178	51.50843811	3.483333333
vehicle_obstruction	21-10-2019 08:15	21-10-2019 08:26	A4	4.713439941	52.27910995	11.08333333
vehicle_obstruction	21-10-2019 08:15	21-10-2019 08:34	A10	4.921070099	52.32976151	18.33333333
vehicle_obstruction	21-10-2019 08:15	21-10-2019 08:33	A10	4.921070099	52.32976151	17.63333333
accident	21-10-2019 08:16	21-10-2019 08:16	N61	3.612102032	51.31616974	0.55
general_obstruction	21-10-2019 08:18	21-10-2019 08:41	N31	5.83223772	53.16744614	23.15
accident	21-10-2019 08:18	21-10-2019 09:33	A58	3.645174026	51.47900009	75.45
vehicle_obstruction	21-10-2019 08:18	21-10-2019 09:33	N230	5.034145832	52.11882019	75.15
accident	21-10-2019 08:19	21-10-2019 08:46	A12	5.127309799	52.05533981	27.7
vehicle_obstruction	21-10-2019 08:19	21-10-2019 09:34	A12	4.702881813	52.03956985	75.48333333
accident	21-10-2019 08:19	21-10-2019 09:05	A20	4.497756004	51.94527054	45.46666667
vehicle_obstruction	21-10-2019 08:20	21-10-2019 08:21	A15	5.134842873	51.84759903	1.666666667
vehicle_obstruction	21-10-2019 08:20	21-10-2019 08:29	A58	3.611603022	51.46212006	9.133333333
vehicle_obstruction	21-10-2019 08:21	21-10-2019 08:40	N31	5.860267162	53.17095184	19.2
vehicle_obstruction	21-10-2019 08:22	21-10-2019 09:37	A73	5.786580086	51.80598831	75.21666667
accident	21-10-2019 08:22	21-10-2019 09:37	A12	4.709792137	52.04389191	75.15
vehicle_obstruction	21-10-2019 08:22	21-10-2019 09:31	A20	4.374690056	51.92602158	68.88333333
accident	21-10-2019 08:23	21-10-2019 09:39	A6	5.127790928	52.32052994	75.81666667
accident	21-10-2019 08:25	21-10-2019 09:40	A4	4.366086006	51.91973114	75.58333333
general_obstruction	21-10-2019 08:25	21-10-2019 08:39	A2	5.326860905	51.67353058	13.83333333
vehicle_obstruction	21-10-2019 08:26	21-10-2019 09:15	A8	4.829393864	52.46088028	49.03333333
accident	21-10-2019 08:27	21-10-2019 08:37	A4	4.316813946	51.49401093	9.5
vehicle_obstruction	21-10-2019 08:28	21-10-2019 08:42	A2	5.834447861	51.19477081	14.05
vehicle_obstruction	21-10-2019 08:28	21-10-2019 08:30	A4	4.311234951	51.46380997	2.066666667
accident	21-10-2019 08:29	21-10-2019 09:44	A2	5.823824883	51.20606995	75.65
accident	21-10-2019 08:29	21-10-2019 09:19	A15	5.44238615	51.90159988	49.98333333
vehicle_obstruction	21-10-2019 08:29	21-10-2019 09:44	A76	5.872474194	50.93838882	75.11666667
vehicle_obstruction	21-10-2019 08:30	21-10-2019 08:51	A67	5.620944977	51.42113876	21.53333333
vehicle_obstruction	21-10-2019 08:30	21-10-2019 08:55	A58	3.639159918	51.47742844	25.28333333
general_obstruction	21-10-2019 08:30	21-10-2019 09:38	A59	4.845115662	51.67967987	67.75
accident	21-10-2019 08:30	21-10-2019 09:12	A4	4.3360219	51.97603989	41.63333333
vehicle_obstruction	21-10-2019 08:31	21-10-2019 09:26	A28	6.036859989	52.49312973	55.91666667
accident	21-10-2019 08:31	21-10-2019 08:34	A4	4.309193134	51.44046021	3.55
accident	21-10-2019 08:32	21-10-2019 08:55	A2	4.961628914	52.2666893	23.15
vehicle_obstruction	21-10-2019 08:32	21-10-2019 08:35	A4	4.310039997	51.44086075	3.15
general_obstruction	21-10-2019 08:33	21-10-2019 08:44	A15	4.264497757	51.87354279	11.6
vehicle_obstruction	21-10-2019 08:33	21-10-2019 09:01	A15	5.433149815	51.90053177	28.53333333
vehicle_obstruction	21-10-2019 08:33	21-10-2019 09:49	N207	4.668963909	52.23106003	76.03333333
vehicle_obstruction	21-10-2019 08:33	21-10-2019 10:06	A2	4.962035179	52.26586151	92.53333333
vehicle_obstruction	21-10-2019 08:34	21-10-2019 08:51	A27	5.274572849	52.28110123	17.55
accident	21-10-2019 08:34	21-10-2019 09:18	A15	5.488589764	51.91397858	43.35
vehicle_obstruction	21-10-2019 08:35	21-10-2019 09:36	A28	6.5652771	53.20315933	60.91666667
vehicle_obstruction	21-10-2019 08:35	21-10-2019 09:51	A12	4.978920937	52.08037949	75.8
vehicle_obstruction	21-10-2019 08:39	21-10-2019 08:51	A6	5.127857208	52.32197952	12.03333333
vehicle_obstruction	21-10-2019 08:40	21-10-2019 09:55	A1	5.059397221	52.3252182	75.16666667
vehicle_obstruction	21-10-2019 08:42	21-10-2019 09:11	A4	4.358720779	51.94298935	29
accident	21-10-2019 08:42	21-10-2019 09:16	N62	3.756010056	51.46123123	33.95
general_obstruction	21-10-2019 08:44	21-10-2019 08:56	A67	5.752437592	51.41910553	12.5
vehicle_obstruction	21-10-2019 08:44	21-10-2019 09:03	N209	4.540928841	52.03617096	19.03333333
accident	21-10-2019 08:45	21-10-2019 09:16	A2	5.107124805	51.98120117	30.78333333
accident	21-10-2019 08:46	21-10-2019 08:56	A50	5.734533787	51.87892914	10.46666667
vehicle_obstruction	21-10-2019 08:46	21-10-2019 10:06	A67	5.56180191	51.40534973	79.53333333
vehicle_obstruction	21-10-2019 08:46	21-10-2019 08:51	A67	5.56180191	51.40534973	5.033333333
vehicle_obstruction	21-10-2019 08:46	21-10-2019 09:05	N300	5.972619057	50.96015167	19.11666667
accident	21-10-2019 08:47	21-10-2019 10:03	A1	5.177596092	52.2948494	75.71666667
general_obstruction	21-10-2019 08:48	21-10-2019 09:25	A15	4.696516037	51.84313202	37.45
vehicle_obstruction	21-10-2019 08:48	21-10-2019 10:06	A50	5.764585018	51.95861816	78.03333333
vehicle_obstruction	21-10-2019 08:51	21-10-2019 09:09	A2	5.825508118	51.20434952	17.81666667
vehicle_obstruction	21-10-2019 08:51	21-10-2019 10:06	A76	5.814537048	50.95426941	75.01666667
vehicle_obstruction	21-10-2019 08:51	21-10-2019 09:08	A10	4.860187054	52.33932114	16.33333333
accident	21-10-2019 08:53	21-10-2019 10:08	A1	4.988836765	52.33787918	75.68333333
vehicle_obstruction	21-10-2019 08:53	21-10-2019 10:08	A1	6.204281807	52.23553848	75.6
vehicle_obstruction	21-10-2019 08:54	21-10-2019 09:27	A15	4.698345184	51.84251022	33.16666667
vehicle_obstruction	21-10-2019 08:54	21-10-2019 09:49	A4	4.664645195	52.24504089	55.03333333
vehicle_obstruction	21-10-2019 08:57	21-10-2019 11:06	A2	5.291193008	51.75115967	129.3166667
vehicle_obstruction	21-10-2019 08:57	21-10-2019 09:24	A2	5.207039833	51.88034058	26.7
vehicle_obstruction	21-10-2019 08:59	21-10-2019 10:14	A2	4.925979137	52.30984879	75.36666667
vehicle_obstruction	21-10-2019 08:59	21-10-2019 09:11	A15	4.675156116	51.85231018	12.26666667
vehicle_obstruction	21-10-2019 09:02	21-10-2019 10:06	A1	6.203905106	52.23550034	64.03333333
vehicle_obstruction	21-10-2019 09:03	21-10-2019 10:19	A28	6.198153019	52.65930939	75.98333333
vehicle_obstruction	21-10-2019 09:05	21-10-2019 10:20	A9	4.736102104	52.35634995	75.66666667
accident	21-10-2019 09:06	21-10-2019 09:48	A12	5.072691917	52.06470108	41.91666667
vehicle_obstruction	21-10-2019 09:06	21-10-2019 10:06	N463	4.883250237	52.15927124	59.33333333
vehicle_obstruction	21-10-2019 09:08	21-10-2019 10:24	N11	4.661653042	52.110569	75.81666667
vehicle_obstruction	21-10-2019 09:10	21-10-2019 10:00	A58	4.929282188	51.55252838	49.98333333
vehicle_obstruction	21-10-2019 09:11	21-10-2019 10:26	A2	5.808674812	51.01905823	75.4
vehicle_obstruction	21-10-2019 09:11	21-10-2019 09:20	A9	4.965453148	52.30582809	9.066666667
vehicle_obstruction	21-10-2019 09:13	21-10-2019 09:26	A58	5.386513233	51.48637009	12.93333333
vehicle_obstruction	21-10-2019 09:15	21-10-2019 09:21	A28	5.780922413	52.36166763	6.15
vehicle_obstruction	21-10-2019 09:16	21-10-2019 11:12	A2	5.290766716	51.75140762	116.2166667
vehicle_obstruction	21-10-2019 09:19	21-10-2019 10:06	A12	5.071090221	52.06517029	46.68333333
accident	21-10-2019 09:19	21-10-2019 10:35	A16	4.536417961	51.93545914	75.9
vehicle_obstruction	21-10-2019 09:21	21-10-2019 10:08	A7	4.954763889	52.54367828	46.31666667
vehicle_obstruction	21-10-2019 09:22	21-10-2019 10:06	N11	4.648862839	52.11008835	43.55
vehicle_obstruction	21-10-2019 09:23	21-10-2019 09:47	A2	5.426843166	51.4323616	24.05
vehicle_obstruction	21-10-2019 09:24	21-10-2019 10:24	A4	4.67355299	52.25091934	59.58333333
vehicle_obstruction	21-10-2019 09:24	21-10-2019 10:06	A16	4.53733778	51.93355942	41.55
vehicle_obstruction	21-10-2019 09:25	21-10-2019 10:01	A325	5.867852211	51.89725113	36.8
vehicle_obstruction	21-10-2019 09:25	21-10-2019 10:40	A1	6.379909992	52.24652863	75.63333333
vehicle_obstruction	21-10-2019 09:27	21-10-2019 09:51	A10	4.888143063	52.42525101	23.2
general_obstruction	21-10-2019 09:30	21-10-2019 09:45	A58	3.940371037	51.47510529	15.08333333
vehicle_obstruction	21-10-2019 09:30	21-10-2019 10:45	A9	4.976945877	52.30981827	75.53333333
general_obstruction	21-10-2019 09:31	21-10-2019 09:45	A20	4.598619938	51.97049332	14.31666667
vehicle_obstruction	21-10-2019 09:31	21-10-2019 11:32	N206	4.425627232	52.18050003	121.0666667
vehicle_obstruction	21-10-2019 09:33	21-10-2019 10:06	N62	3.746627092	51.45870972	32.53333333
vehicle_obstruction	21-10-2019 09:36	21-10-2019 10:21	A7	5.008982182	52.63496017	45.08333333
vehicle_obstruction	21-10-2019 09:38	21-10-2019 09:59	A58	4.211659908	51.42562103	21.06666667
vehicle_obstruction	21-10-2019 09:39	21-10-2019 10:50	A27	4.927607059	51.77651978	70.88333333
vehicle_obstruction	21-10-2019 09:41	21-10-2019 10:01	A16	4.637860775	51.74457932	19.4
vehicle_obstruction	21-10-2019 09:43	21-10-2019 10:58	A15	5.559350014	51.91960907	75.13333333
vehicle_obstruction	21-10-2019 09:46	21-10-2019 10:04	A50	5.680858135	51.81999969	18.38333333
vehicle_obstruction	21-10-2019 09:46	21-10-2019 10:19	A2	5.106267929	51.97267151	33.23333333
vehicle_obstruction	21-10-2019 09:47	21-10-2019 10:13	A16	4.682421207	51.65979004	25.95
vehicle_obstruction	21-10-2019 09:48	21-10-2019 11:03	A2	5.874885082	51.11865997	75.01666667
accident	21-10-2019 09:48	21-10-2019 10:10	A15	4.515236855	51.86518097	21.53333333
vehicle_obstruction	21-10-2019 09:48	21-10-2019 10:06	N631	4.871438026	51.62665939	17.53333333
vehicle_obstruction	21-10-2019 09:50	21-10-2019 10:09	A16	4.682601929	51.65967178	19.68333333
vehicle_obstruction	21-10-2019 09:51	21-10-2019 10:02	A27	4.952776909	51.85105896	11.16666667
accident	21-10-2019 09:53	21-10-2019 11:08	A50	5.679069996	51.81417847	75.61666667
vehicle_obstruction	21-10-2019 09:55	21-10-2019 10:06	A16	4.637866974	51.74457932	11.05
vehicle_obstruction	21-10-2019 09:56	21-10-2019 11:11	A58	4.846794128	51.55524826	75.61666667
general_obstruction	21-10-2019 09:56	21-10-2019 11:45	A15	4.927319527	51.83908844	108.55
vehicle_obstruction	21-10-2019 09:59	21-10-2019 10:06	A15	4.507730007	51.8651886	6.833333333
vehicle_obstruction	21-10-2019 10:05	21-10-2019 10:38	A50	5.679077148	51.81431961	32.85
accident	21-10-2019 10:05	21-10-2019 11:20	A32	6.113285065	52.8021698	75.45
vehicle_obstruction	21-10-2019 10:06	21-10-2019 11:21	A12	5.925848961	52.01593018	75.21666667
vehicle_obstruction	21-10-2019 10:08	21-10-2019 10:53	A4	4.374648094	51.8950386	45.1
vehicle_obstruction	21-10-2019 10:09	21-10-2019 10:32	A4	4.378686905	51.8891983	23.05
vehicle_obstruction	21-10-2019 10:12	21-10-2019 11:28	A28	6.167706013	52.54460144	75.98333333
vehicle_obstruction	21-10-2019 10:13	21-10-2019 10:36	A2	5.29158783	51.75067139	23.01666667
vehicle_obstruction	21-10-2019 10:13	21-10-2019 10:53	N311	5.927826881	52.03828049	39.61666667
vehicle_obstruction	21-10-2019 10:14	21-10-2019 10:53	A12	5.927080154	52.0155983	38.91666667
general_obstruction	21-10-2019 10:15	21-10-2019 11:31	A15	5.635684967	51.92134857	76.08333333
vehicle_obstruction	21-10-2019 10:16	21-10-2019 11:50	A12	5.673502922	52.01254654	93.81666667
vehicle_obstruction	21-10-2019 10:17	21-10-2019 11:38	A15	5.632257938	51.92160034	81.16666667
vehicle_obstruction	21-10-2019 10:18	21-10-2019 11:02	A28	5.22029686	52.10282135	44.41666667
accident	21-10-2019 10:20	21-10-2019 10:23	A58	5.020512104	51.53907013	3.4
vehicle_obstruction	21-10-2019 10:21	21-10-2019 12:20	A15	5.632289886	51.92163086	118.9333333
accident	21-10-2019 10:22	21-10-2019 11:38	N213	4.22268486	51.99187088	76.08333333
vehicle_obstruction	21-10-2019 10:26	21-10-2019 10:33	A5	4.848919868	52.40108871	6.466666667
accident	21-10-2019 10:27	21-10-2019 10:43	A8	4.876421928	52.42498016	15.53333333
vehicle_obstruction	21-10-2019 10:27	21-10-2019 11:11	A4	4.708868027	52.27558899	44.06666667
vehicle_obstruction	21-10-2019 10:32	21-10-2019 11:37	A27	4.983943939	51.91083908	64.33333333
vehicle_obstruction	21-10-2019 10:33	21-10-2019 11:40	A6	5.635457993	52.60705185	66.81666667
accident	21-10-2019 10:35	21-10-2019 10:40	A16	4.630811214	51.81626892	5.316666667
general_obstruction	21-10-2019 10:42	21-10-2019 10:59	A9	4.726929188	52.59741592	17.91666667
vehicle_obstruction	21-10-2019 10:42	21-10-2019 11:58	N245	4.784636021	52.75009918	75.81666667
vehicle_obstruction	21-10-2019 10:43	21-10-2019 10:48	A35	6.670450211	52.31861115	5.066666667
accident	21-10-2019 10:43	21-10-2019 11:38	A16	4.643525124	51.75572968	54.88333333
vehicle_obstruction	21-10-2019 10:44	21-10-2019 10:50	A9	4.690652847	52.48394012	6.583333333
vehicle_obstruction	21-10-2019 10:44	21-10-2019 10:51	A9	4.720926762	52.58626175	6.483333333
accident	21-10-2019 10:45	21-10-2019 11:04		4.586123943	52.10937881	19.11666667
vehicle_obstruction	21-10-2019 10:47	21-10-2019 10:51	A7	5.034385204	52.64659882	4.2
general_obstruction	21-10-2019 10:53	21-10-2019 11:05	A59	5.362412453	51.70225143	12.15
vehicle_obstruction	21-10-2019 10:54	21-10-2019 15:57	A6	5.519618034	52.48934174	303.0833333
vehicle_obstruction	21-10-2019 10:55	21-10-2019 11:18	N207	4.679940224	52.22040939	23.01666667
accident	21-10-2019 10:57	21-10-2019 12:13	N570	6.091434956	51.15216827	75.98333333
vehicle_obstruction	21-10-2019 11:04	21-10-2019 11:08	A20	4.460690022	51.93893814	3.766666667
vehicle_obstruction	21-10-2019 11:07	21-10-2019 12:22	A4	4.347372055	52.04257965	75.51666667
vehicle_obstruction	21-10-2019 11:11	21-10-2019 11:43	A12	6.134624958	51.91714096	31.88333333
vehicle_obstruction	21-10-2019 11:14	21-10-2019 11:16	A13	4.41729784	51.9505806	1.8
vehicle_obstruction	21-10-2019 11:15	21-10-2019 12:30	A4	4.502845764	52.13563919	75.5
vehicle_obstruction	21-10-2019 11:15	21-10-2019 12:39	A50	6.020074844	52.22298813	84.31666667
general_obstruction	21-10-2019 11:17	21-10-2019 11:32	A4	4.29172802	51.43426132	15.33333333
vehicle_obstruction	21-10-2019 11:17	21-10-2019 12:45	A7	5.001550198	52.61317825	87.83333333
vehicle_obstruction	21-10-2019 11:18	21-10-2019 12:33	A20	4.484294891	51.94208145	75.26666667
vehicle_obstruction	21-10-2019 11:19	21-10-2019 12:20	A58	4.205645084	51.42488861	61.53333333
vehicle_obstruction	21-10-2019 11:23	21-10-2019 12:02	A12	4.385059834	52.05812073	39.05
vehicle_obstruction	21-10-2019 11:28	21-10-2019 11:42	A58	3.821414948	51.48361969	13.86666667
vehicle_obstruction	21-10-2019 11:29	21-10-2019 12:44		4.927621841	52.3986702	75.21666667
vehicle_obstruction	21-10-2019 11:31	21-10-2019 11:34	A7	4.840592861	52.45512009	2.55
vehicle_obstruction	21-10-2019 11:32	21-10-2019 11:33	A27	5.266709805	52.28153992	0.9
vehicle_obstruction	21-10-2019 11:33	21-10-2019 12:49	A2	5.82554388	51.0759697	75.78333333
general_obstruction	21-10-2019 11:35	21-10-2019 11:50	A1	6.863327503	52.28697968	15.75
accident	21-10-2019 11:36	21-10-2019 12:20	A50	5.599979877	51.66712189	43.96666667
vehicle_obstruction	21-10-2019 11:37	21-10-2019 11:44	N342	6.890371799	52.29560852	6.883333333
vehicle_obstruction	21-10-2019 11:43	21-10-2019 12:08	A27	5.135785103	52.11812973	25.06666667
general_obstruction	21-10-2019 11:45	21-10-2019 11:57	A7	6.142831802	53.10783768	12.93333333
vehicle_obstruction	21-10-2019 11:46	21-10-2019 12:18	A28	5.721857071	52.34817886	31.5
accident	21-10-2019 11:47	21-10-2019 12:16	A7	4.835916996	52.45478821	29.06666667
vehicle_obstruction	21-10-2019 11:48	21-10-2019 12:20	A7	6.165237904	53.12171936	32.53333333
vehicle_obstruction	21-10-2019 11:49	21-10-2019 13:05	A28	5.701128006	52.3429184	76.06666667
